Cluster_size,Cluster_count,cell_type,alpha,grid_size,growth_rate_C,fractal_dim,condi_entropy,autocorr
133.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
134.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
138.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
141.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
149.0,2.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
153.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
163.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
174.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
188.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
189.0,2.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
191.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
214.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
250.0,1.0,3.0,1.5,400,0.001,1.6812818925430097,21.87779602360357,0.20181528393011483
1.0,9.0,1.0,1.75,30,0.001,1.321928094887362,13.79074815781899,0.2401637273232604
2.0,2.0,1.0,1.75,30,0.001,1.321928094887362,13.79074815781899,0.2401637273232604
404.0,1.0,1.0,1.75,30,0.001,1.321928094887362,13.79074815781899,0.2401637273232604
54.0,1.0,2.0,1.75,30,0.001,1.321928094887362,13.79074815781899,0.2401637273232604
3.0,1.0,3.0,1.75,30,0.001,1.321928094887362,13.79074815781899,0.2401637273232604
1.0,22.0,1.0,1.75,40,0.001,1.1026131658029072,15.86879410340887,0.21424082846402323
2.0,2.0,1.0,1.75,40,0.001,1.1026131658029072,15.86879410340887,0.21424082846402323
3.0,1.0,1.0,1.75,40,0.001,1.1026131658029072,15.86879410340887,0.21424082846402323
638.0,1.0,1.0,1.75,40,0.001,1.1026131658029072,15.86879410340887,0.21424082846402323
1.0,5.0,2.0,1.75,40,0.001,1.1026131658029072,15.86879410340887,0.21424082846402323
2.0,1.0,2.0,1.75,40,0.001,1.1026131658029072,15.86879410340887,0.21424082846402323
97.0,1.0,2.0,1.75,40,0.001,1.1026131658029072,15.86879410340887,0.21424082846402323
53.0,1.0,3.0,1.75,40,0.001,1.1026131658029072,15.86879410340887,0.21424082846402323
1.0,41.0,1.0,1.75,50,0.001,1.253754198359276,17.767066337992897,0.2086320389077816
2.0,5.0,1.0,1.75,50,0.001,1.253754198359276,17.767066337992897,0.2086320389077816
966.0,1.0,1.0,1.75,50,0.001,1.253754198359276,17.767066337992897,0.2086320389077816
1.0,4.0,2.0,1.75,50,0.001,1.253754198359276,17.767066337992897,0.2086320389077816
3.0,2.0,2.0,1.75,50,0.001,1.253754198359276,17.767066337992897,0.2086320389077816
57.0,1.0,2.0,1.75,50,0.001,1.253754198359276,17.767066337992897,0.2086320389077816
87.0,1.0,2.0,1.75,50,0.001,1.253754198359276,17.767066337992897,0.2086320389077816
103.0,1.0,3.0,1.75,50,0.001,1.253754198359276,17.767066337992897,0.2086320389077816
1.0,36.0,1.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
2.0,6.0,1.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
3.0,1.0,1.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
1416.0,1.0,1.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
1.0,8.0,2.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
2.0,1.0,2.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
52.0,1.0,2.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
59.0,1.0,2.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
83.0,1.0,2.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
153.0,1.0,3.0,1.75,60,0.001,1.352020548118461,15.054300354224784,0.2067513930668877
1.0,38.0,1.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
2.0,4.0,1.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
4.0,3.0,1.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
1959.0,1.0,1.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
1.0,16.0,2.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
19.0,1.0,2.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
61.0,1.0,2.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
69.0,1.0,2.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
89.0,1.0,2.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
1.0,1.0,3.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
202.0,1.0,3.0,1.75,70,0.001,1.1503825737995759,15.82103896707872,0.2062433514463767
1.0,85.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
2.0,10.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
3.0,3.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
7.0,1.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
8.0,1.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
11.0,1.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
95.0,1.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
157.0,1.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
345.0,1.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
527.0,1.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
1353.0,1.0,1.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
1.0,15.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
2.0,2.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
3.0,1.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
4.0,2.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
6.0,1.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
8.0,1.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
16.0,1.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
31.0,1.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
43.0,1.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
56.0,1.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
116.0,1.0,2.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
1.0,1.0,3.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
37.0,1.0,3.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
49.0,1.0,3.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
214.0,1.0,3.0,1.75,80,0.001,1.3372973667665626,17.76859547047437,0.20365884977893667
1.0,105.0,1.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
2.0,19.0,1.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
3.0,7.0,1.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
4.0,3.0,1.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
40.0,1.0,1.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
359.0,1.0,1.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
549.0,1.0,1.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
1040.0,1.0,1.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
1103.0,1.0,1.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
1.0,14.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
2.0,1.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
3.0,2.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
4.0,2.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
9.0,1.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
18.0,1.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
70.0,1.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
74.0,1.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
96.0,1.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
111.0,1.0,2.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
1.0,1.0,3.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
398.0,1.0,3.0,1.75,90,0.001,1.4836570927417003,18.299503069113474,0.2027084950713487
1.0,104.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
2.0,23.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
3.0,6.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
4.0,3.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
5.0,2.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
9.0,1.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
26.0,1.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
42.0,1.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
72.0,1.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
916.0,1.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
1170.0,1.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
1595.0,1.0,1.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
1.0,23.0,2.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
2.0,2.0,2.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
3.0,1.0,2.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
6.0,1.0,2.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
34.0,1.0,2.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
45.0,1.0,2.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
79.0,1.0,2.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
93.0,1.0,2.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
220.0,1.0,2.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
1.0,2.0,3.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
22.0,1.0,3.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
75.0,1.0,3.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
398.0,1.0,3.0,1.75,100,0.001,1.4988706873717719,19.212058242677074,0.20234651595710668
1.0,535.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
2.0,85.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
3.0,28.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
4.0,13.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
5.0,9.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
6.0,2.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
7.0,2.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
10.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
11.0,3.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
12.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
15.0,2.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
18.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
23.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
26.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
29.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
31.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
52.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
118.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
150.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
163.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
242.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
243.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
273.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
291.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
391.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
411.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
454.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
532.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
653.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
859.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
957.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
1497.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
3104.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
4566.0,1.0,1.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
1.0,135.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
2.0,32.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
3.0,7.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
4.0,3.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
6.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
7.0,2.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
9.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
10.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
11.0,2.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
12.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
13.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
15.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
18.0,2.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
19.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
21.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
22.0,2.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
31.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
37.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
48.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
60.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
62.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
65.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
87.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
100.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
105.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
109.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
156.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
198.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
215.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
274.0,1.0,2.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
1.0,82.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
2.0,10.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
3.0,9.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
4.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
5.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
6.0,3.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
7.0,2.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
9.0,2.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
10.0,3.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
11.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
13.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
14.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
15.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
18.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
21.0,2.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
22.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
25.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
26.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
29.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
35.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
40.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
43.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
47.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
54.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
56.0,2.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
61.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
63.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
68.0,2.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
75.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
89.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
95.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
102.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
115.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
131.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
148.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
165.0,1.0,3.0,1.75,200,0.001,1.6455359121442104,24.257764937320534,0.201871313077771
1.0,2386.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
2.0,347.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
3.0,134.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
4.0,53.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
5.0,31.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
6.0,17.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
7.0,14.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
8.0,9.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
9.0,2.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
10.0,6.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
11.0,5.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
12.0,2.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
13.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
14.0,2.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
15.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
17.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
19.0,3.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
20.0,2.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
22.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
23.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
24.0,2.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
26.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
31.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
32.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
34.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
35.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
40.0,2.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
43.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
44.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
50.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
51.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
52.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
57.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
58.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
60.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
67.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
68.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
69.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
73.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
93.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
95.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
97.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
103.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
108.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
109.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
114.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
117.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
123.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
131.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
141.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
149.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
158.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
191.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
193.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
194.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
198.0,2.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
199.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
204.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
224.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
247.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
253.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
254.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
257.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
264.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
302.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
351.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
353.0,1.0,1.0,1.75,400,0.001,1.726196152709083,26.626288149280395,0.2018152839301149
