Cluster_size,Cluster_count,cell_type,growth_rate_H,growth_rate_I,growth_rate_C,seed,alpha,conditional_entropy,fractal_dimension
2487.0,1.0,1.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
1.0,17.0,2.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
9.0,1.0,2.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
65.0,1.0,2.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
93.0,1.0,2.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
119.0,1.0,2.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
135.0,1.0,2.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
151.0,1.0,2.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
215.0,1.0,2.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
1.0,3.0,3.0,0.01,0.003,0.0001,4,1.375,10.864770070957684,2.1339013803927784
1.0,31.0,1.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
2.0,2.0,1.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
2557.0,1.0,1.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
1.0,20.0,2.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
6.0,2.0,2.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
104.0,1.0,2.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
118.0,1.0,2.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
164.0,1.0,2.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
174.0,1.0,2.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
212.0,1.0,2.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
1.0,3.0,3.0,0.01,0.003,0.0001,4,1.5,11.15572660489587,2.136417441386464
1.0,39.0,1.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
2.0,5.0,1.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
5.0,1.0,1.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
2526.0,1.0,1.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
1.0,24.0,2.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
3.0,1.0,2.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
45.0,1.0,2.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
81.0,2.0,2.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
94.0,1.0,2.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
137.0,1.0,2.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
155.0,1.0,2.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
184.0,1.0,2.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
1.0,3.0,3.0,0.01,0.003,0.0001,4,1.625,12.150380789365595,2.1303051742515797
1.0,51.0,1.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
2.0,3.0,1.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
3.0,1.0,1.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
9.0,1.0,1.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
2525.0,1.0,1.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
1.0,35.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
2.0,1.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
9.0,1.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
34.0,1.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
75.0,1.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
78.0,1.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
93.0,1.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
129.0,1.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
151.0,1.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
198.0,1.0,2.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
1.0,3.0,3.0,0.01,0.003,0.0001,4,1.75,12.974095177412948,2.1205075223613674
1.0,59.0,1.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
2.0,9.0,1.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
3.0,3.0,1.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
64.0,1.0,1.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
179.0,1.0,1.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
2243.0,1.0,1.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
1.0,41.0,2.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
2.0,4.0,2.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
