Cluster_size,Cluster_count,cell_type,growth_rate_H,growth_rate_I,growth_rate_C,seed,alpha,conditional_entropy,fractal_dimension
68.0,1.0,2.0,0.01,0.003,0.00106,4,1.375,13.017468479800403,2.13534713803775
129.0,1.0,2.0,0.01,0.003,0.00106,4,1.375,13.017468479800403,2.13534713803775
145.0,1.0,2.0,0.01,0.003,0.00106,4,1.375,13.017468479800403,2.13534713803775
153.0,1.0,2.0,0.01,0.003,0.00106,4,1.375,13.017468479800403,2.13534713803775
171.0,1.0,2.0,0.01,0.003,0.00106,4,1.375,13.017468479800403,2.13534713803775
122.0,1.0,3.0,0.01,0.003,0.00106,4,1.375,13.017468479800403,2.13534713803775
131.0,1.0,3.0,0.01,0.003,0.00106,4,1.375,13.017468479800403,2.13534713803775
1.0,32.0,1.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
2.0,6.0,1.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
3.0,1.0,1.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
4.0,1.0,1.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
2305.0,1.0,1.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
1.0,22.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
2.0,3.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
4.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
5.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
6.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
19.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
35.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
66.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
73.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
97.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
175.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
238.0,1.0,2.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
109.0,1.0,3.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
144.0,1.0,3.0,0.01,0.003,0.00106,4,1.5,15.28123554397877,2.1332666573790147
1.0,33.0,1.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
2.0,5.0,1.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
3.0,1.0,1.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
4.0,2.0,1.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
2299.0,1.0,1.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
1.0,28.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
2.0,2.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
4.0,1.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
5.0,1.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
6.0,1.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
9.0,1.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
46.0,1.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
62.0,1.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
111.0,1.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
177.0,1.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
302.0,1.0,2.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
73.0,1.0,3.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
180.0,1.0,3.0,0.01,0.003,0.00106,4,1.625,13.952375940267437,2.13290212398035
1.0,45.0,1.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
2.0,1.0,1.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
3.0,2.0,1.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
4.0,1.0,1.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
8.0,1.0,1.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
12.0,1.0,1.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
24.0,1.0,1.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
2254.0,1.0,1.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
1.0,33.0,2.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
2.0,4.0,2.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
3.0,1.0,2.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
5.0,1.0,2.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
6.0,1.0,2.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
11.0,2.0,2.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
21.0,1.0,2.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
113.0,1.0,2.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
537.0,1.0,2.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
1.0,2.0,3.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
2.0,2.0,3.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
4.0,1.0,3.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
12.0,1.0,3.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
85.0,1.0,3.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
146.0,1.0,3.0,0.01,0.003,0.00106,4,1.75,15.43942956430155,2.114919679943792
1.0,62.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
2.0,8.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
4.0,1.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
7.0,1.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
38.0,1.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
133.0,1.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
159.0,1.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
225.0,1.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
326.0,1.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
1519.0,1.0,1.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
1.0,34.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
2.0,5.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
4.0,1.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
5.0,1.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
17.0,1.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
20.0,1.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
27.0,1.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
107.0,1.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
119.0,1.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
445.0,1.0,2.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
1.0,10.0,3.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
3.0,1.0,3.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
47.0,1.0,3.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
96.0,1.0,3.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
97.0,1.0,3.0,0.01,0.003,0.00106,4,1.875,19.02260840581306,2.0701847441356063
1.0,61.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
2.0,13.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
3.0,2.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
4.0,2.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
5.0,1.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
9.0,1.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
96.0,1.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
170.0,1.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
199.0,1.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
1995.0,1.0,1.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
1.0,55.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
2.0,8.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
3.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
4.0,2.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
7.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
10.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
15.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
24.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
36.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
76.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
77.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
96.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
375.0,1.0,2.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
1.0,8.0,3.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
2.0,2.0,3.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
47.0,1.0,3.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
66.0,1.0,3.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
128.0,1.0,3.0,0.01,0.003,0.00106,4,2.0,20.901630271540974,2.072174896796036
1.0,50.0,1.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
2.0,9.0,1.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
3.0,4.0,1.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
4.0,2.0,1.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
5.0,1.0,1.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
13.0,1.0,1.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
16.0,1.0,1.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
134.0,1.0,1.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
2354.0,1.0,1.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
1.0,51.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
2.0,8.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
3.0,5.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
4.0,2.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
7.0,1.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
12.0,1.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
23.0,1.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
42.0,1.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
65.0,1.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
143.0,1.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
180.0,1.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
233.0,1.0,2.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
1.0,11.0,3.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
2.0,1.0,3.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
3.0,1.0,3.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
6.0,1.0,3.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
25.0,1.0,3.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
59.0,1.0,3.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
147.0,1.0,3.0,0.01,0.003,0.00106,4,2.125,21.616895093135305,2.0629002606757734
1.0,74.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
2.0,16.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
3.0,11.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
4.0,1.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
9.0,1.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
12.0,1.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
20.0,1.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
182.0,1.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
360.0,1.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
1886.0,1.0,1.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
1.0,71.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
2.0,13.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
3.0,4.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
4.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
5.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
6.0,2.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
7.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
8.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
26.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
61.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
66.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
142.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
156.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
202.0,1.0,2.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
1.0,22.0,3.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
2.0,3.0,3.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
3.0,2.0,3.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
45.0,1.0,3.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
77.0,1.0,3.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
97.0,1.0,3.0,0.01,0.003,0.00106,4,2.25,24.673896780912752,2.0587652346775003
1.0,110.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
2.0,18.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
3.0,6.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
4.0,2.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
5.0,1.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
6.0,4.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
7.0,1.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
8.0,1.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
42.0,2.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
153.0,1.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
267.0,1.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
1864.0,1.0,1.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
1.0,84.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
2.0,14.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
3.0,10.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
4.0,4.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
5.0,2.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
6.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
7.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
9.0,3.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
14.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
15.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
16.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
18.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
40.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
47.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
82.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
108.0,2.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
143.0,1.0,2.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
1.0,27.0,3.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
2.0,4.0,3.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
3.0,1.0,3.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
4.0,1.0,3.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
6.0,1.0,3.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
37.0,1.0,3.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
64.0,1.0,3.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
104.0,1.0,3.0,0.01,0.003,0.00106,4,2.375,27.300502635469577,2.0722628822301976
1.0,113.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
2.0,16.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
3.0,7.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
4.0,5.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
5.0,3.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
6.0,2.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
7.0,2.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
8.0,1.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
9.0,2.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
14.0,1.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
22.0,1.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
55.0,1.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
71.0,1.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
177.0,1.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
1982.0,1.0,1.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
1.0,92.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
2.0,16.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
3.0,6.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
4.0,5.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
5.0,5.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
6.0,3.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
8.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
9.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
10.0,2.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
12.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
15.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
16.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
18.0,2.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
23.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
27.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
28.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
90.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
149.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
157.0,1.0,2.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
1.0,31.0,3.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
2.0,6.0,3.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
3.0,1.0,3.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
5.0,1.0,3.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
6.0,1.0,3.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
47.0,1.0,3.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
57.0,1.0,3.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
92.0,1.0,3.0,0.01,0.003,0.00106,4,2.5,27.83822601019278,2.0671592553453073
1.0,132.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
2.0,21.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
3.0,10.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
4.0,8.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
5.0,4.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
6.0,1.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
7.0,3.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
9.0,1.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
10.0,2.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
11.0,1.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
20.0,2.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
44.0,1.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
60.0,1.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
169.0,1.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
200.0,1.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
1732.0,1.0,1.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
1.0,102.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
2.0,19.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
3.0,7.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
4.0,2.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
5.0,4.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
6.0,2.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
7.0,2.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
11.0,2.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
12.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
13.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
15.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
19.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
24.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
53.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
68.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
73.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
121.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
152.0,1.0,2.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
1.0,23.0,3.0,0.01,0.003,0.00106,4,2.625,28.841343208989286,2.064512066919802
